player_id,name,position,team,injury_status,fantasy_positions,adp,proj_points
5477,Reggie Hunter,LB,,,['LB'],,
4421,Jacob Hollister,TE,,,['TE'],,
5055,M.J. Stewart,DB,HOU,,['DB'],,
10886,Peter Skoronski,OL,TEN,,['OL'],,
2926,Earnest Pettway,TE,,,['TE'],,
2887,Quan Bray,WR,,,['WR'],,
2681,Terry Redden,DT,,,['DL'],,
12925,Jamaal Pritchett,WR,NYJ,,['WR'],,
2891,Deontay Greenberry,DE,,,['DL'],,
11373,DJ Scaife,OL,,Questionable,['OL'],,
939,Brandon Fusco,G,,,['OL'],,
1732,Willie Jefferson,OLB,,,['LB'],,
12517,Colston Loveland,TE,CHI,,['TE'],,
6081,Kendall Blanton,TE,,,['TE'],,
1637,Kevin McDermott,LS,,,['LS'],,
2762,Diaheem Watkins,ILB,,,['LB'],,
13,Sam Koch,P,,,['P'],,
4053,Garett Bolles,OT,DEN,,"['OL', 'OT']",,
4634,Kenneth Walker,WR,,,['WR'],,
4479,Thomas Sperbeck,WR,,,['WR'],,
3081,Doug Whaley,,,,,,
2370,D'Joun Smith,CB,,,['DB'],,
3323,Marqui Christian,DB,,,['DB'],,
1464,Eric Fisher,OT,,Questionable,"['OL', 'OT']",,
7709,Rashad Weaver,LB,NYJ,,"['DL', 'LB']",,
133,Greg Jones,RB,,,['RB'],,
6974,Javaris Davis,CB,,,['DB'],,
1447,Luke Joeckel,G,,,['OL'],,
3318,Kevin Hogan,QB,,,['QB'],,
3346,Josh Forrest,DE,,,"['DL', 'LB']",,
3848,Greg Townsend,DE,,,['DL'],,
1251,Alameda Ta'amu,NT,,,['DL'],,
3799,David Glidden,WR,,,['WR'],,
1856,Jeremiah George,LB,,,['LB'],,
6005,Kevin Givens,DT,SF,Questionable,['DL'],,
7722,Bobby Brown,DT,CAR,,['DL'],,
5269,Codey McElroy,TE,,Questionable,['TE'],,
4817,Jimmy Herman,OLB,,,['LB'],,
2553,Rory Anderson,TE,,,['TE'],,
6331,Koa Farmer,OLB,,,['LB'],,
2167,Ricardo Allen,DB,CIN,,['DB'],,
8389,Akayleb Evans,DB,CAR,,['DB'],,
7974,Nick McCloud,CB,CHI,,['DB'],,
4585,Anthony Nash,WR,,,['WR'],,
3815,Bryson Keeton,CB,,,['DB'],,
2270,Justin Britt,OL,,,['OL'],,
11229,Calvin Tyler,RB,,,['RB'],,
2941,Milton Williams,WR,,,['WR'],,
89,Chad Henne,QB,,,['QB'],,
11076,NaJee Thompson,CB,,,['DB'],,
8138,James Cook,RB,BUF,,['RB'],,
3679,Mario Ojemudia,DE,,,['DL'],,
3134,Matt Nagy,,,,,,
5665,Darren Andrews,WR,,,['WR'],,
2770,Harold Spears,TE,,,['TE'],,
11281,Liam Anderson,LB,IND,,['LB'],,
12081,Dyshawn Gales,CB,,,['DB'],,
2608,Dylan Wynn,DE,,,['DL'],,
5082,Simeon Thomas,CB,,,['DB'],,
1876,Deji Olatoye,CB,,,['DB'],,
8024,Andre Mintze,LB,,,['LB'],,
7723,Elerson G. Smith,LB,,NA,"['DL', 'LB']",,
2092,Akeem Davis,S,,,['DB'],,
7159,Reid Sinnett,QB,,,['QB'],,
7108,Hasise Dubois,WR,,NA,['WR'],,
6000,Ryan Bates,OL,CHI,,['OL'],,
1013,Doug Worthington,DT,,,['DL'],,
12844,Ricky Barber,DT,WAS,,['DL'],,
364,Ryan Mundy,SS,,,['DB'],,
9231,Jaren Hall,QB,,,['QB'],,
5674,Andre Chachere,DB,,,['DB'],,
12201,Nick Torres,G,,,,,
7262,Jalen Morton,QB,IND,,['QB'],,
4076,Ryan Ramczyk,T,,NA,"['OL', 'OT']",,
7293,Luq Barcoo,CB,,,['DB'],,
8442,Jarrett Guarantano,QB,,,['QB'],,
11345,Chris Smith,DL,DET,,['DL'],,
12937,Keith Cooper,DL,DET,,['DL'],,
2352,Eric Rowe,DB,,,['DB'],,
6671,Jerald Foster,G,,,['OL'],,
12877,Brandon Johnson,DB,PHI,,['DB'],,
8119,Jahan Dotson,WR,PHI,,['WR'],,
8194,Jashaun Corbin,RB,ATL,,['RB'],,
3223,Su'a Cravens,SS,,,"['DB', 'LB']",,
5748,DeMarquis Gates,ILB,,,['LB'],,
2406,Trey Flowers,LB,,Questionable,"['DL', 'LB']",,
7863,JaQuan Hardy,RB,,,['RB'],,
11828,Marcus Harris,DL,BUF,,['DL'],,
5231,Cole Hunt,TE,,,['TE'],,
2365,Randy Gregory,DE,,,['DL'],,
8476,DaRon Bland,DB,DAL,,['DB'],,
409,King Dunlap,T,,,['OL'],,
1955,Jeoffrey Pagan,DE,,,['DL'],,
7407,Isaiah Wright,WR,,,['WR'],,
5268,Ben Johnson,TE,,,['TE'],,
2185,Corey Brown,WR,,,['WR'],,
8375,Kalia Davis,DL,SF,,['DL'],,
4659,Nelson Adams,DE,,,['DL'],,
6087,Chris Johnson,DB,,,['DB'],,
8511,Rasheed Walker,OL,GB,Questionable,['OL'],,
6075,Jesper Horsted,TE,,,['TE'],,
12297,Jake Kradel,OL,,,['OL'],,
2860,Bryce Callahan,CB,,,['DB'],,
11110,Duplicate Player,,,,,,
11145,Tanner Brown,K,,,['K'],,
4697,Khalid Abdullah,RB,,,['RB'],,
11819,Levi Drake Rodriguez,DT,MIN,,['DL'],,
1042,Tank Carder,LB,,,['LB'],,
1946,Max Bullough,LB,,,['LB'],,
539,Marc Mariani,WR,,,['WR'],,
12172,Pheldarius Payne,DL,,,['DL'],,
12831,Tyler Kahmann,WR,IND,,['WR'],,
4020,Matt Lafleur,,,,,,
12220,Brevin Easton,WR,,,['WR'],,
13137,Trace Ford,DL,NYG,,['DL'],,
2591,La'el Collins,T,DAL,,"['OL', 'OT']",,
6350,Parker Baldwin,SS,,,['DB'],,
3089,Jim Tomsula,,,,,,
4118,Alex Anzalone,LB,DET,,['LB'],,
7829,Tommy Doyle,OT,,NA,"['OL', 'OT']",,
4918,Brock Miller,P,,,['P'],,
11958,X'Zauvea Gadlin,G,,Questionable,,,
2856,Brian Blechen,OLB,,,['LB'],,
4106,Larry Ogunjobi,DT,BUF,Sus,['DL'],,
3557,Brandon Williams,CB,NYG,,['DB'],,
3589,Chris Milton,DB,MIA,,['DB'],,
5550,John David Moore,RB,,,['RB'],,
3479,Antwaun Woods,DT,,,['DL'],,
7208,Josh Thomas,DB,,,['DB'],,
5876,Julian Love,DB,SEA,,['DB'],,
11612,Bru McCoy,WR,,,['WR'],,
12542,Efton Chism,WR,NE,,['WR'],,
3549,Pearce Slater,G,,,['OL'],,
4979,Jaire Alexander,CB,BAL,,['DB'],,
3763,Woodrow Hamilton,DT,NYG,,['DL'],,
1631,Rodney Smith,WR,,,['WR'],,
7552,Blake Proehl,WR,,,['WR'],,
4733,Alex Gray,TE,,,['TE'],,
11156,Cameron McCutcheon,CB,PIT,,['DB'],,
5893,C.J. Gardner-Johnson,DB,HOU,,['DB'],,
3540,Jamaal Jones,WR,,,['WR'],,
4078,Adoree' Jackson,DB,PHI,,['DB'],,
8518,Thayer Munford,OL,LV,,['OL'],,
11428,Brandon Bouyer-Randle,LB,,Questionable,['LB'],,
7049,Jauan Jennings,WR,SF,Questionable,['WR'],,
2310,Brandon Scherff,G,,,"['OG', 'OL']",,
6486,C.J. Toogood,G,,,['OL'],,
3057,B.J. Finney,OL,,,['OL'],,
3886,Javien Elliott,CB,,,['DB'],,
5448,Robert Jackson,CB,,,['DB'],,
5466,John Franklin-Myers,DT,DEN,,"['DL', 'LB']",,
8886,Tre Webb,DB,,,['DB'],,
3338,Keenan Reynolds,WR,,,['WR'],,
8136,Rachaad White,RB,TB,,['RB'],,
6496,Cole Hedlund,K,,,['K'],,
951,Byron Bell,G,,,['OL'],,
11610,Malik Washington,WR,MIA,,['WR'],,
5543,C.J. Johnson,ILB,,,['LB'],,
5024,James Washington,WR,,,['WR'],,
11098,Caleb Murphy,DE,LAC,,['DL'],,
3317,Christian Westerman,G,,,['OL'],,
356,Rey Maualuga,LB,,,['LB'],,
4597,Leo Koloamatangi,OL,,,['OL'],,
4655,Tyler Orlosky,C,,,['OL'],,
8321,Tariq Castro-Fields,DB,PHI,,['DB'],,
7879,Tristen Hoge,G,DEN,,['OL'],,
11291,Habakkuk Baldonado,DE,,,['DL'],,
4023,Martin Mayhew,,,,,,
13195,Jahfari Harvey,DE,LV,,['DL'],,
2204,Stanley Jean-Baptiste,CB,,,['DB'],,
8855,Tommy Heatherly,P,,,['P'],,
3822,Kelby Johnson,OT,,,['OL'],,
5948,Bobby Evans,OL,,,"['OG', 'OL']",,
8069,Adam Coon,G,,,['OL'],,
12413,Hamze El-Zayat,WR,,Questionable,['WR'],,
1093,Zach Brown,LB,,,['LB'],,
1027,Fletcher Cox,DT,,,['DL'],,
8412,Roy Mbaeteka,OL,CLE,,['OL'],,
2964,Michael Liedtke,G,,,['OL'],,
5792,Jeremy Reaves,DB,WAS,,['DB'],,
860,Armon Binns,WR,,,['WR'],,
7886,Drake Jackson,C,,Questionable,['OL'],,
5572,Henry Mondeaux,DE,,Questionable,['DL'],,
2304,Jerome Cunningham,TE,,,['TE'],,
8070,Travis Toivonen,WR,,,['WR'],,
6310,Tae Hayes,CB,,,['DB'],,
655,Anquan Boldin,WR,,,['WR'],,
8642,Grant Morgan,LB,,,['LB'],,
6519,Darrius Shepherd,WR,,Questionable,['WR'],,
11499,Scott Lashley,OT,,Questionable,['OT'],,
1196,Keith Tandy,FS,,,['DB'],,
2263,Kaleb Ramsey,NT,,,['DL'],,
8383,Cameron Thomas,DL,CLE,,['DL'],,
11918,Ahmarean Brown,WR,,,['WR'],,
7461,Austrian Robinson,DE,,,['DL'],,
4009,Mark Dominik,,,,,,
1176,Dezman Moses,LB,,,['LB'],,
2565,Jean Sifrin,TE,,,['TE'],,
4943,Sam Darnold,QB,SEA,,['QB'],,
5809,Ja'Quan Gardner,RB,,,['RB'],,
4215,Brian Allen,CB,,,['DB'],,
10228,Charlie Jones,WR,CIN,,['WR'],,
4026,DeShone Kizer,QB,,,['QB'],,
8097,Dominique Martin,CB,,,['DB'],,
12155,Nate Lynn,DL,DET,,['DL'],,
1353,Mike Gillislee,RB,,,['RB'],,
1900,Joel Bitonio,OG,CLE,,"['OG', 'OL']",,
7170,Jarren Williams,CB,,Questionable,['DB'],,
10905,Brian Branch,DB,DET,,['DB'],,
12819,Kevin Knowles,DB,KC,,['DB'],,
1169,Robert Griffin,QB,,,['QB'],,
5952,Chase Hansen,LB,,,['LB'],,
3383,Riley Dixon,P,TB,,['P'],,
11598,Tanner McLachlan,TE,CIN,,['TE'],,
11995,Zack Annexstad,QB,,Questionable,['QB'],,
11998,Emani Bailey,RB,CAR,,['RB'],,
11516,T.J. Bass,OL,DAL,,['OL'],,
11436,PJ Mustipher,NT,ARI,,['DL'],,
829,Andy Dalton,QB,CAR,,['QB'],,
7248,Jeffery Whatley,DT,,,['DL'],,
10222,Jayden Reed,WR,GB,,['WR'],,
2552,Xzavier Dickson,ILB,,,['LB'],,
7534,Seth Williams,WR,LV,,['WR'],,
2754,Michael Johnson,WR,,,['WR'],,
5657,Asantay Brown,OLB,,,"['DB', 'LB']",,
4003,Woody Johnson,,,,,,
1023,Mike Pouncey,C,,,['OL'],,
3698,Patrick Skov,FB,,,['RB'],,
6431,Nydair Rouse,CB,,,['DB'],,
11714,Jonah Elliss,DE,DEN,,['DL'],,
1751,Toben Opurum,FB,,,['RB'],,
770,Andrew Sendejo,DB,,,['DB'],,
895,Jordan Todman,RB,,,['RB'],,
5874,Kaleb McGary,T,ATL,,"['OL', 'OT']",,
7721,Chris Rumph,LB,NO,,['DL'],,
6388,Romello Brooker,TE,,,['TE'],,
3712,Adam Fuehne,TE,,,['TE'],,
12924,Fatorma Mulbah,DL,NYJ,,['DL'],,
234,Matt McCants,T,,,['OL'],,
6003,Anthony Nelson,LB,TB,,['LB'],,
2684,Corbin Louks,WR,,,['WR'],,
1266,Greg Zuerlein,K,,Questionable,['K'],,
3345,Anthony Brown,CB,,Questionable,['DB'],,
7431,Eli Mencer,DE,,,['DL'],,
8562,Jake Dixon,T,,,,,
5369,Dane Cruikshank,DB,,,['DB'],,
7905,Dylan Soehner,TE,,Questionable,['TE'],,
12284,Michael Herzog,RB,,,['RB'],,
11311,Jason Brownlee,WR,KC,,['WR'],,
194,Reggie Wayne,WR,,,['WR'],,
8816,Demetrius Taylor,DT,,,['DL'],,
1953,Travis Labhart,WR,,,['WR'],,
466,Vontae Davis,CB,,,['DB'],,
4330,JoJo Natson,WR,,,['WR'],,
6072,Bruce Anderson,RB,,,['RB'],,
414,Brian Orakpo,LB,,,['LB'],,
10943,Isaiah McGuire,DL,CLE,,['DL'],,
12532,Ja'Corey Brooks,WR,WAS,,['WR'],,
10944,Tavius Robinson,DE,BAL,,['DL'],,
2202,Je'Ron Hamm,TE,,,['TE'],,
12262,Michael Furtney,OL,,,['OL'],,
11008,Anders Carlson,K,,,['K'],,
3278,Pharoh Cooper,WR,,,['WR'],,
5165,Quinton Flowers,QB,,,['QB'],,
11683,Jackson Powers-Johnson,OL,LV,,['OL'],,
12703,Branson Taylor,OL,LAC,,['OL'],,
5351,Da'Shawn Hand,DT,LAC,,['DL'],,
12890,R.J. Delancy,CB,,,['DB'],,
12981,Gee Scott,TE,NE,,['TE'],,
2581,Jahwan Edwards,RB,,,['RB'],,
4544,Daikiel Shorts,WR,,,['WR'],,
4418,LeShun Daniels,RB,,,['RB'],,
5672,Ryan McKinley,CB,,,['DB'],,
8481,Ja'Sir Taylor,DB,LAC,,['DB'],,
11370,Chris Brooks,RB,GB,,['RB'],,
1958,Xavier Su'a-Filo,G,CIN,,"['OG', 'OL']",,
6196,Christian Wade,RB,,,['RB'],,
12749,Luke Elkin,LS,CHI,,['LS'],,
12805,Glendon Miller,DB,KC,,['DB'],,
4104,Taylor Moton,T,CAR,,"['OL', 'OT']",,
11002,Keondre Coburn,DT,LV,,['DL'],,
7776,Israel Mukuamu,DB,DAL,,['DB'],,
7794,Chris Evans,RB,,,['RB'],,
530,Jermaine Gresham,TE,,,['TE'],,
11117,Johari Branch,C,,,,,
3304,Quinton Jefferson,DT,,,['DL'],,
4,Roddy White,WR,,,['WR'],,
13234,Ryan Nelson,T,LAC,,['OT'],,
11574,Dylan Laube,RB,LV,,['RB'],,
917,Ryan Kerrigan,DE,,,"['DL', 'LB']",,
6323,Andrew Beck,RB,NYJ,,['RB'],,
7606,Kadarius Toney,WR,,,['WR'],,
1335,Matt Tobin,G,,,['OL'],,
6927,Quez Watkins,WR,ARI,IR,['WR'],,
1414,Nick Williams,DE,,,['DL'],,
1178,Sean Richardson,SS,,,['DB'],,
13123,Parker Clements,OT,LV,,['OT'],,
12730,Micah Robinson,CB,GB,,['DB'],,
3898,Bryce Cheek,CB,,,['DB'],,
1589,Quinton Patton,WR,,,['WR'],,
316,Malcom Floyd,WR,,,['WR'],,
3615,Sione Houma,RB,,,['RB'],,
2561,Anthony Boone,QB,,,['QB'],,
3870,Vi Teofilo,G,,,['OL'],,
226,Antwaan Randle El,WR,,,['WR'],,
304,Jake Long,T,,,['OL'],,
6948,Leki Fotu,DT,LV,,['DL'],,
13246,Jaden Smith,WR,TB,,['WR'],,
8111,Cade Otton,TE,TB,Questionable,['TE'],,
2929,Adrian Coxson,WR,,,['WR'],,
1781,Kourtnei Brown,LB,,,"['DL', 'LB']",,
974,Ryan Williams,RB,,,['RB'],,
12915,James Carpenter,DL,JAX,,['DL'],,
6742,Marquis Young,RB,,,['RB'],,
13073,Sebastian Valdez,DL,SF,,['DL'],,
3772,Julien Obioha,DE,,,['DL'],,
3221,Nick Martin,C,,,['OL'],,
8245,Derrick Deese,TE,,,['TE'],,
4061,Davis Webb,QB,,,['QB'],,
3269,Chris Moore,WR,WAS,,['WR'],,
6970,Stephen Sullivan,TE,CAR,Out,['TE'],,
1944,Alfred Blue,RB,,,['RB'],,
1351,Duke Williams,SS,,,['DB'],,
8092,Corey Taylor,RB,,,['RB'],,
6259,Darnell Holland,RB,,,['RB'],,
12374,Brenden Bates,TE,CLE,,['TE'],,
5645,Nick Gates,C,,Questionable,['OL'],,
8468,Max Mitchell,T,NYJ,,['OL'],,
4970,Quenton Nelson,OL,IND,,['OL'],,
2957,Ernst Brun,TE,,,['TE'],,
5495,Austin Larkin,DE,,,['DL'],,
2717,Leon Orr,DT,,,['DL'],,
12866,Jalin Conyers,TE,MIA,,['TE'],,
37,Charles Johnson,DE,,,"['DL', 'WR']",,
2789,Lucky Whitehead,WR,,,['WR'],,
4756,John Dorsey,,,,,,
8930,Corey Dublin,OL,,,['OL'],,
6522,T.J. Linta,QB,,,['QB'],,
6437,John Leglue,OT,,,"['OL', 'OT']",,
1911,Willie Snead,WR,,,['WR'],,
1034,Brandon Bolden,RB,,,['RB'],,
3673,Nick Rose,K,,,['K'],,
4798,C.J. Germany,WR,,,['WR'],,
7030,Casey Toohill,DE,HOU,,['DL'],,
8566,T.D. Moultry,LB,,Questionable,['LB'],,
7326,Breiden Fehoko,NT,PIT,,['DL'],,
2503,A.J. Derby,TE,,,['TE'],,
11843,Michael Barrett,LB,LV,,['LB'],,
2718,Tevin McDonald,FS,,,['DB'],,
11489,Kahlef Hailassie,CB,MIN,,['DB'],,
2484,Tayo Fabuluje,T,,,"['DB', 'OL']",,
11170,DeAndre Square,LB,,Questionable,['LB'],,
12669,Collin Oliver,DE,GB,PUP,['DL'],,
1008,Donald Butler,LB,,,['LB'],,
520,John Conner,FB,,,['RB'],,
11721,Bralen Trice,DE,ATL,,['DL'],,
5808,Connor Jessop,QB,,,['QB'],,
8278,Christian Harris,LB,HOU,Questionable,['LB'],,
7216,Giovanni Ricci,FB,MIN,,['TE'],,
4210,Avery Moss,DE,,,"['DL', 'LB']",,
5242,Dontez Byrd,WR,,,['WR'],,
4321,Deyshawn Bond,C,,,['OL'],,
1664,Ryan Otten,TE,,,['TE'],,
3924,Clayton Echard,TE,,,['TE'],,
5026,Tre'Quan Smith,WR,,,['WR'],,
11647,Kimani Vidal,RB,LAC,,['RB'],,
4423,David Jones,FS,,,['DB'],,
6045,Gary Jennings,WR,,,['WR'],,
13133,Mason Narcisse,DL,,,['DL'],,
4821,Jamari Staples,WR,,,['WR'],,
12947,Zeke Correll,OL,MIN,,['OL'],,
2433,Jon Feliciano,OG,,Questionable,"['OG', 'OL']",,
5737,Drew Scott,LS,KC,,['LS'],,
7630,Greg Newsome,CB,CLE,Questionable,['DB'],,
4967,Bradley Chubb,LB,MIA,,"['DL', 'LB']",,
5753,Chris Board,LB,NYG,,['LB'],,
7881,Jon Dietzen,OL,,,['OL'],,
8401,Player Invalid,LB,,,['LB'],,
177,Wes Welker,WR,,,['WR'],,
714,Reshad Jones,FS,,,['DB'],,
8774,Alec Anderson,OL,BUF,Questionable,['OL'],,
7817,Earnest Brown,DE,DAL,,['DL'],,
2282,Fitzgerald Toussaint,RB,,,['RB'],,
1899,Ray Agnew,FB,,,['RB'],,
1445,Dwayne Gratz,CB,,,['DB'],,
3850,Louis Palmer,DE,,,['DL'],,
2400,Matt Jones,RB,,,['RB'],,
7626,Odafe Oweh,LB,BAL,,"['DL', 'LB']",,
3899,Jeff Overbaugh,LS,,,['LS'],,
6395,Trinity Benson,WR,,,['WR'],,
2858,B.J. Larsen,DE,,,['DL'],,
1317,Brandon Barden,TE,,,['TE'],,
12083,Winston Reid,LB,CLE,,['LB'],,
1206,Isaiah Pead,RB,,,['RB'],,
2993,Rakeem Nunez-Roches,DT,NYG,,['DL'],,
5524,Duplicate Player,,ARI,,,,
3235,Max Tuerk,G,,,['OL'],,
7852,Tory Carter,FB,,,['RB'],,
11478,Gavin Holmes,WR,,,['WR'],,
668,Jason Babin,LB,,,['LB'],,
8528,Ryan Wright,P,MIN,,['P'],,
12139,Kenny Logan,DB,,,['DB'],,
8549,Trevon Clark,WR,,,['WR'],,
3001,Kyle Woestmann,OLB,,,['LB'],,
11266,Thyrick Pitts,WR,,Questionable,['WR'],,
7608,Khalil Herbert,RB,IND,,['RB'],,
11274,Trevor Reid,OT,,Questionable,['OT'],,
4227,Harrison Butker,K,KC,,['K'],,
1435,Dax Swanson,CB,,,['DB'],,
1964,Ulrick John,T,,,['OL'],,
8279,Perrion Winfrey,DL,DAL,,['DL'],,
7269,Marc-Antoine Dequoy,DB,,,['DB'],,
6402,Steven Sims,WR,SEA,,['WR'],,
3013,Isaiah Battle,T,,,['OL'],,
13164,Blake Mangelson,DE,,,['DL'],,
2658,Ryan Mueller,FB,,,['RB'],,
5251,Tyler Davis,K,,,['K'],,
7323,Nate Gilliam,G,,,"['OG', 'OL']",,
8902,Tae Daley,DB,,Questionable,['DB'],,
4913,Aiulua Fanene,DT,GB,,['DL'],,
8484,Ko Kieft,TE,TB,,['TE'],,
5090,Folorunso Fatukasi,DT,HOU,PUP,['DL'],,
6176,Cameron Smith,LB,,,['LB'],,
8213,Dai'Jean Dixon,WR,,,['WR'],,
11226,Tyjon Lindsey,WR,,,['WR'],,
1587,Vance McDonald,TE,,,['TE'],,
8048,Jaylon McClain-Sapp,DB,,,['DB'],,
2628,Boris Anyama,ILB,,,['LB'],,
2471,Michael Burton,FB,DEN,Questionable,['RB'],,
12593,Jack Sawyer,DL,PIT,,['DL'],,
11971,Keaton Ellis,DB,,,['DB'],,
8460,Sean Rhyan,OL,GB,,['OL'],,
5473,Lyndon Johnson,NT,,,['DL'],,
7653,Azeez Ojulari,LB,PHI,,"['DL', 'LB']",,
6534,Ray Smith,DT,,,['DL'],,
1767,Garth Gerhart,C,,,['OL'],,
7412,Sandro Platzgummer,RB,,,['RB'],,
1193,Najee Goode,LB,,,['LB'],,
7499,Paul Quessenberry,TE,,,['TE'],,
9488,Jaxon Smith-Njigba,WR,SEA,,['WR'],,
9510,Lew Nichols,RB,PIT,,['RB'],,
13012,Trey Wedig,OT,LAR,,['OT'],,
12870,Tedi Kushi,OT,,,['OT'],,
5655,Ryan Neal,SS,,,['DB'],,
11141,Jayson Ademilola,DT,,,['DL'],,
4851,Stephen Ross,,,,,,
1359,Jamar Taylor,CB,,,['DB'],,
13106,Evan Slocum,DB,,,['DB'],,
11007,Bryce Baringer,P,NE,,['P'],,
11571,Isaiah Davis,RB,NYJ,,['RB'],,
562,J.D. Walton,C,,,['OL'],,
7526,Jaylen Waddle,WR,MIA,,['WR'],,
6738,Cedric Benson,RB,,,['RB'],,
4510,Duplicate Player,,,,,,
1286,Antonio Allen,FS,,,['DB'],,
1877,Zach Orr,LB,,,['LB'],,
13023,Gerad Lichtenhan,OT,BAL,,['OT'],,
8425,Player Invalid,RB,,,['RB'],,
4949,Derrius Guice,RB,,,['RB'],,
3103,Sean McDermott,,,,,,
2083,Bennett Jackson,DB,,,['DB'],,
1137,Juron Criner,WR,,,['WR'],,
7853,Naquan Jones,DT,LAC,,['DL'],,
12842,Timothy McKay,OG,WAS,,['OG'],,
1045,Trevor Graham,WR,,,['WR'],,
5350,Chris Campbell,CB,,,['DB'],,
3563,Steve Longa,OLB,,,['LB'],,
3073,Chip Kelly,,,,,,
13079,Jahdae Walker,WR,CHI,,['WR'],,
8115,Jalen Wydermyer,TE,,,['TE'],,
5452,J.T. Gray,DB,NO,Questionable,['DB'],,
6248,Trevion Thompson,WR,,,['WR'],,
11779,Tarheeb Still,DB,LAC,,['DB'],,
8929,Nate Wieland,LB,,,['LB'],,
844,Akeem Ayers,LB,,,['LB'],,
2134,Carl Bradford,ILB,,,['LB'],,
3386,Thomas Duarte,TE,,,['TE'],,
394,Darrius Heyward-Bey,WR,,,['WR'],,
1707,Spencer Lanning,P,,,['P'],,
12143,Bayron Matos,OL,MIA,Questionable,['OL'],,
2235,Mitchell VanDyk,OT,,,['OL'],,
1136,Jack Crawford,DT,,,['DL'],,
7265,Zack Johnson,OL,SF,,['OL'],,
7349,Tyrique McGhee,DB,,,['DB'],,
3409,Beniquez Brown,OLB,,,['LB'],,
569,Jared Veldheer,OT,,,"['OL', 'OT']",,
2824,Donteea Dye,WR,,,['WR'],,
13047,Jacardia Wright,RB,SEA,,['RB'],,
4508,Gabe Marks,WR,,,['WR'],,
12820,Landon Parker,WR,IND,,['WR'],,
4957,Moubarak Djeri,DE,,,['DL'],,
11211,Kadeem Telfort,T,GB,,,,
11505,David Durden,WR,,Questionable,['WR'],,
298,Lawrence Timmons,LB,,,['LB'],,
2911,Justin Manton,K,,,['K'],,
8558,Drew Hartlaub,DB,,,['DB'],,
5911,Jalen Hurd,WR,,,['WR'],,
6232,Jalin Burrell,CB,,,['DB'],,
4986,Kolton Miller,T,LV,,"['OL', 'OT']",,
195,Courtney Roby,WR,,,['WR'],,
BAL,Baltimore Ravens,DEF,BAL,,['DEF'],,
1242,Bruce Irvin,LB,,,"['DL', 'LB']",,
4302,Quincy Mauger,SS,,,['DB'],,
6214,Quincy Williams,LB,NYJ,,['LB'],,
1844,Tyler Ott,LS,WAS,,['LS'],,
8067,Jovan Swann,DE,,,['DL'],,
6382,Tito Odenigbo,DT,,,['DL'],,
3650,Maurice Harris,WR,,,['WR'],,
2944,Matt LaCosse,TE,NE,,['TE'],,
12145,Andrew Meyer,C,MIA,,['OL'],,
1815,Kenny Ladler,FS,,,['DB'],,
3036,Matt Lengel,TE,,,['TE'],,
12636,Que Robinson,LB,DEN,,['LB'],,
4041,Jay Gruden,,,,,,
6343,Manny Wilkins,QB,,,['QB'],,
6078,Nick Natour,G,,,['OL'],,
5691,Mike Ford,DB,ATL,,['DB'],,
5132,Steven Mitchell,WR,,,['WR'],,
6993,Dominick Wood-Anderson,TE,,,['TE'],,
12082,Jalen Sundell,C,SEA,,['OT'],,
345,Brian Hoyer,QB,,,['QB'],,
7214,Calvin Taylor,DE,,Questionable,['DL'],,
128,Vincent Jackson,WR,,,['WR'],,
8369,Chance Campbell,LB,,,['LB'],,
3919,Mike Zimmer,,,,,,
6226,Rashard Causey,CB,,,['DB'],,
6025,Mike Jackson,CB,CAR,,['DB'],,
6820,Clyde Edwards-Helaire,RB,NO,,['RB'],,
7252,Elijah Benton,DB,,,['DB'],,
7008,Brian Lewerke,QB,,,['QB'],,
700,Josh Wilson,CB,,,['DB'],,
2642,Houston Bates,LB,,,['LB'],,
907,Josh Thomas,CB,,,['DB'],,
5169,Malik Earl,WR,,,['WR'],,
11757,Edefuan Ulofoshio,LB,BUF,,['LB'],,
8462,Luke Fortner,G,JAX,,['OL'],,
11931,Austin Reed,QB,CHI,,['QB'],,
7713,Jaelon Darden,WR,,,['WR'],,
12333,Dakereon Joyner,WR,,,['WR'],,
8363,Jack Sanborn,LB,DAL,,['LB'],,
4933,Anthony McMeans,G,LAR,,['OL'],,
11972,Isaiah Iton,DL,NE,,['DL'],,
1168,Adam Gettis,G,,,['OL'],,
840,Corbin Bryant,DT,,,['DL'],,
7731,Jay Tufele,DT,NYJ,,['DL'],,
8291,Myjai Sanders,DL,,,['DL'],,
4784,Levonte Whitfield,WR,,NA,['WR'],,
929,Davon House,CB,,,['DB'],,
2100,Silas Redd,RB,,,['RB'],,
4915,Michael Coe,CB,DAL,,['DB'],,
4666,Younghoe Koo,K,ATL,,['K'],,
5092,Troy Fumagalli,TE,,,['TE'],,
4858,Ken Norton Jr.,,,,,,
2197,Brandin Cooks,WR,NO,,['WR'],,
645,Dwan Edwards,DT,,,['DL'],,
1676,Ja'Gared Davis,ILB,,,['LB'],,
1718,Derek Carrier,TE,,,['TE'],,
948,Cliff Matthews,DT,,,['DL'],,
3092,Sashi Brown,,,,,,
3873,Ben Roberts,WR,,,['WR'],,
3623,Vontarrius Dora,OLB,,,['LB'],,
6236,Travon McMillian,RB,,,['RB'],,
12050,Dee Williams,DB,NYG,,['DB'],,
5870,Daniel Jones,QB,IND,,['QB'],,
457,Colin Cole,DT,,,['DL'],,
